股票代码,股票简称,最新涨跌幅,个股热度[20250506],个股热度排名[20250506],market_code,code,最新价
300561.SZ,*ST汇科,6.577,10640.5,438,33,300561,11.83
301261.SZ,恒工精密,6.779,10630.0,439,33,301261,95.45
002340.SZ,格林美,1.157,10585.5,440,33,002340,6.12
300687.SZ,赛意信息,1.899,10572.0,441,33,300687,32.20
600436.SH,片仔癀,0.259,10567.0,442,17,600436,205.33
300466.SZ,赛摩智能,4.310,10547.0,443,33,300466,13.07
300418.SZ,昆仑万维,1.592,10520.5,444,33,300418,31.90
002385.SZ,大北农,0.000,10456.5,445,33,002385,4.08
300433.SZ,蓝思科技,2.411,10322.5,446,33,300433,20.81
002688.SZ,金河生物,-2.560,10265.0,447,33,002688,6.09
600509.SH,天富能源,1.010,10230.5,448,17,600509,7.00
002520.SZ,日发精机,4.255,10215.5,449,33,002520,5.88
002371.SZ,北方华创,-0.761,10209.5,450,33,002371,450.96
002273.SZ,水晶光电,3.594,10181.0,451,33,002273,19.60
601988.SH,中国银行,-2.983,10163.5,452,17,601988,5.53
000895.SZ,双汇发展,-4.144,10094.5,453,33,000895,24.98
002707.SZ,众信旅游,-4.348,9997.0,454,33,002707,7.92
603220.SH,中贝通信,3.310,9991.0,455,17,603220,23.10
003017.SZ,大洋生物,-3.197,9971.0,456,33,003017,25.13
002366.SZ,融发核电,0.211,9960.5,458,33,002366,4.76
300994.SZ,久祺股份,3.849,9960.5,457,33,300994,15.65
002281.SZ,光迅科技,2.398,9957.5,459,33,002281,42.71
600895.SH,张江高科,0.693,9923.5,460,17,600895,26.17
603280.SH,南方路机,2.594,9910.5,461,17,603280,24.52
600578.SH,京能电力,2.267,9893.0,462,17,600578,4.06
002786.SZ,银宝山新,-1.466,9878.5,463,33,002786,8.74
002779.SZ,中坚科技,3.649,9874.0,464,33,002779,105.37
002139.SZ,拓邦股份,2.943,9845.0,465,33,002139,13.99
002106.SZ,莱宝高科,2.378,9820.0,466,33,002106,9.47
002607.SZ,中公教育,2.381,9809.0,467,33,002607,3.01
600734.SH,实达集团,3.085,9793.5,468,17,600734,4.01
300153.SZ,科泰电源,1.886,9780.5,469,33,300153,29.71
600031.SH,三一重工,-1.563,9768.0,470,17,600031,18.89
603315.SH,福鞍股份,4.560,9723.5,471,17,603315,13.07
603202.SH,天有为,-2.760,9707.5,472,17,603202,99.00
300383.SZ,光环新网,2.853,9693.5,473,33,300383,14.42
600693.SH,东百集团,-0.939,9665.0,474,17,600693,6.33
688017.SH,绿的谐波,4.850,9659.0,475,17,688017,147.45
002046.SZ,国机精工,1.861,9651.5,476,33,002046,15.33
002625.SZ,光启技术,2.303,9639.0,477,33,002625,42.20
300657.SZ,弘信电子,3.402,9587.5,478,33,300657,27.05
300276.SZ,三丰智能,3.439,9584.0,479,33,300276,12.03
002115.SZ,三维通信,1.702,9550.5,480,33,002115,7.17
600157.SH,永泰能源,-0.741,9549.5,481,17,600157,1.34
300468.SZ,四方精创,-0.367,9523.5,482,33,300468,19.03
600705.SH,中航产融,,9515.0,483,17,600705,
300058.SZ,蓝色光标,2.270,9511.0,484,33,300058,8.56
002979.SZ,雷赛智能,2.753,9476.0,485,33,002979,47.77
000538.SZ,云南白药,1.273,9475.5,486,33,000538,57.27
000957.SZ,中通客车,-2.207,9439.5,487,33,000957,11.08
000002.SZ,万科A,0.000,9411.5,488,33,000002,6.81
300260.SZ,新莱应材,1.596,9340.0,489,33,300260,31.82
300157.SZ,新锦动力,-2.825,9337.5,490,33,300157,3.44
002045.SZ,国光电器,3.650,9278.5,491,33,002045,14.20
603690.SH,至纯科技,1.915,9276.0,492,17,603690,25.55
002172.SZ,澳洋健康,4.692,9257.0,493,33,002172,3.57
603366.SH,日出东方,2.248,9236.0,494,17,603366,9.55
002865.SZ,钧达股份,2.731,9233.5,495,33,002865,39.87
601857.SH,中国石油,0.630,9210.5,496,17,601857,7.99
688018.SH,乐鑫科技,12.163,9201.5,497,17,688018,218.00
601020.SH,华钰矿业,-4.582,9141.5,498,17,601020,17.70
000017.SZ,深中华A,-0.310,9113.5,499,33,000017,6.43
301101.SZ,明月镜片,9.230,9088.0,500,33,301101,51.95
003037.SZ,三和管桩,-3.039,9087.5,501,33,003037,6.70
603799.SH,华友钴业,1.195,9083.5,502,17,603799,33.88
600498.SH,烽火通信,-1.476,9022.5,503,17,600498,21.36
002155.SZ,湖南黄金,0.134,9012.5,504,33,002155,22.38
000632.SZ,三木集团,-4.451,8982.5,505,33,000632,3.22
600095.SH,湘财股份,0.129,8979.0,506,17,600095,7.79
002708.SZ,光洋股份,1.682,8971.5,507,33,002708,12.09
600320.SH,振华重工,0.000,8967.0,508,17,600320,4.26
000698.SZ,沈阳化工,-3.733,8966.5,509,33,000698,3.61
000859.SZ,国风新材,-1.795,8960.0,510,33,000859,6.02
600015.SH,华夏银行,-8.554,8949.5,511,17,600015,7.27
600702.SH,舍得酒业,-0.787,8947.5,512,17,600702,56.74
600300.SH,维维股份,-1.681,8940.5,513,17,600300,3.51
002630.SZ,ST华西,-4.972,8935.0,514,33,002630,3.44
601216.SH,君正集团,0.185,8912.5,515,17,601216,5.42
300542.SZ,新晨科技,-1.199,8910.0,516,33,300542,18.13
002642.SZ,荣联科技,-1.194,8887.5,517,33,002642,7.45
300680.SZ,隆盛科技,7.278,8886.5,518,33,300680,43.78
603931.SH,格林达,8.108,8863.5,519,17,603931,31.20
603556.SH,海兴电力,-10.007,8851.0,520,17,603556,26.44
688041.SH,海光信息,-0.999,8822.5,521,17,688041,148.60
300817.SZ,双飞集团,5.957,8808.0,522,33,300817,27.39
300748.SZ,金力永磁,0.937,8800.5,523,33,300748,20.47
002245.SZ,蔚蓝锂芯,1.684,8787.0,524,33,002245,12.68
002095.SZ,生意宝,-1.114,8785.5,525,33,002095,18.65
430510.BJ,丰光精密,17.908,8775.0,526,151,430510,23.11
600787.SH,中储股份,-3.284,8765.5,527,17,600787,5.89
002236.SZ,大华股份,0.705,8738.0,529,33,002236,15.72
688608.SH,恒玄科技,6.179,8738.0,528,17,688608,443.83
002709.SZ,天赐材料,3.555,8724.5,530,33,002709,17.48
603938.SH,三孚股份,-1.047,8719.5,531,17,603938,14.18
000514.SZ,渝开发,0.703,8714.0,532,33,000514,4.30
000025.SZ,特力A,-1.355,8665.5,533,33,000025,16.75
603009.SH,北特科技,3.749,8656.5,534,17,603009,45.66
300008.SZ,天海防务,-0.676,8644.5,535,33,300008,5.88
300077.SZ,国民技术,0.814,8643.0,536,33,300077,24.76
002036.SZ,联创电子,0.000,8633.5,537,33,002036,10.62
002526.SZ,山东矿机,2.793,8617.5,538,33,002526,3.68
000953.SZ,河化股份,-4.047,8606.0,539,33,000953,5.69
603993.SH,洛阳钼业,-0.982,8603.0,540,17,603993,7.06
002697.SZ,红旗连锁,-0.350,8592.0,541,33,002697,5.70
300946.SZ,恒而达,12.579,8591.5,542,33,300946,35.80
300078.SZ,思创医惠,7.210,8568.0,543,33,300078,3.42
300015.SZ,爱尔眼科,-0.154,8553.0,544,33,300015,12.98
300580.SZ,贝斯特,2.927,8550.5,545,33,300580,27.78
600611.SH,大众交通,-1.871,8544.5,546,17,600611,5.77
600969.SH,郴电国际,-2.591,8540.5,547,17,600969,7.52
600184.SH,光电股份,1.713,8526.5,548,17,600184,13.66
600050.SH,中国联通,-0.375,8521.0,549,17,600050,5.32
600745.SH,闻泰科技,0.464,8483.0,550,17,600745,34.67
000779.SZ,甘咨询,-3.252,8457.5,551,33,000779,9.52
002076.SZ,*ST星光,-5.114,8456.5,552,33,002076,1.67
002617.SZ,露笑科技,1.855,8423.0,553,33,002617,7.14
000948.SZ,南天信息,0.656,8422.0,554,33,000948,16.87
000564.SZ,供销大集,-1.460,8413.5,555,33,000564,2.70
301079.SZ,邵阳液压,-1.356,8408.0,556,33,301079,27.64
002780.SZ,三夫户外,-2.199,8406.5,558,33,002780,12.01
300809.SZ,华辰装备,6.504,8406.5,557,33,300809,42.41
600187.SH,国中水务,4.422,8403.5,559,17,600187,3.07
300139.SZ,晓程科技,-0.175,8385.5,560,33,300139,17.15
300641.SZ,正丹股份,0.158,8373.0,561,33,300641,25.35
603890.SH,春秋电子,3.091,8356.0,562,17,603890,11.34
300624.SZ,万兴科技,5.914,8354.0,564,33,300624,61.07
600845.SH,宝信软件,3.915,8354.0,563,17,600845,26.81
002279.SZ,久其软件,-0.155,8342.5,565,33,002279,6.45
688313.SH,仕佳光子,-3.832,8336.5,566,17,688313,25.85
000876.SZ,新希望,-0.725,8306.0,567,33,000876,9.59
688008.SH,澜起科技,3.378,8301.0,568,17,688008,76.82
000582.SZ,北部湾港,-2.762,8274.5,569,33,000582,8.45
300824.SZ,北鼎股份,-3.445,8247.5,571,33,300824,11.49
600366.SH,宁波韵升,1.913,8247.5,570,17,600366,7.46
000519.SZ,中兵红箭,2.869,8197.5,572,33,000519,16.85
603897.SH,长城科技,5.481,8170.0,573,17,603897,25.21
000415.SZ,渤海租赁,3.947,8169.0,574,33,000415,3.16
300208.SZ,*ST中程,-19.626,8128.5,575,33,300208,0.86
002440.SZ,闰土股份,-5.435,8126.0,576,33,002440,6.96
300345.SZ,华民股份,7.833,8112.5,577,33,300345,8.26
605599.SH,菜百股份,2.956,8109.0,578,17,605599,13.93
300280.SZ,紫天科技,,8091.0,579,33,300280,
002599.SZ,盛通股份,4.248,8074.5,580,33,002599,8.59
600668.SH,尖峰集团,2.068,8021.5,581,17,600668,12.34
601069.SH,西部黄金,-1.404,8019.0,582,17,601069,16.15
002580.SZ,圣阳股份,2.924,8005.5,583,33,002580,11.97
002489.SZ,浙江永强,4.179,8003.0,584,33,002489,3.49
600518.SH,康美药业,2.083,7997.5,585,17,600518,1.96
300652.SZ,雷迪克,-2.095,7995.5,586,33,300652,72.42
300377.SZ,赢时胜,0.868,7991.5,587,33,300377,20.92
003020.SZ,立方制药,-1.266,7971.0,588,33,003020,23.39
300184.SZ,力源信息,1.889,7958.5,589,33,300184,10.25
000009.SZ,中国宝安,4.595,7954.0,590,33,000009,7.74
603680.SH,今创集团,1.762,7942.5,591,17,603680,9.24
001391.SZ,国货航,-0.722,7929.0,592,33,001391,6.88
605009.SH,豪悦护理,5.093,7924.0,593,17,605009,58.60
300083.SZ,创世纪,2.748,7910.5,594,33,300083,8.60
002589.SZ,瑞康医药,4.240,7904.0,595,33,002589,2.95
300044.SZ,ST赛为,1.014,7847.5,596,33,300044,2.99
000600.SZ,建投能源,-1.685,7825.5,597,33,000600,6.42
000524.SZ,岭南控股,-2.556,7786.0,598,33,000524,11.82
001287.SZ,中电港,2.574,7783.5,599,33,001287,19.53
601939.SH,建设银行,-3.205,7763.0,600,17,601939,9.06
000700.SZ,模塑科技,5.491,7756.0,601,33,000700,7.30
000620.SZ,新华联,-1.212,7744.0,602,33,000620,1.63
300010.SZ,豆神教育,3.473,7731.0,603,33,300010,7.15
600703.SH,三安光电,1.403,7717.5,604,17,600703,12.29
300531.SZ,优博讯,-0.134,7709.0,605,33,300531,14.88
000795.SZ,英洛华,-0.286,7700.5,607,33,000795,10.47
688409.SH,富创精密,-3.061,7700.5,606,17,688409,47.51
300496.SZ,中科创达,2.936,7696.5,608,33,300496,55.39
601088.SH,中国神华,0.078,7696.0,609,17,601088,38.30
002414.SZ,高德红外,4.298,7655.5,610,33,002414,8.25
002852.SZ,道道全,0.727,7630.5,611,33,002852,9.70
600905.SH,三峡能源,-0.467,7627.5,612,17,600905,4.26
000533.SZ,顺钠股份,2.873,7627.0,613,33,000533,5.73
300296.SZ,利亚德,2.843,7621.0,614,33,300296,6.15
600933.SH,爱柯迪,6.338,7618.0,615,17,600933,16.61
605398.SH,新炬网络,3.925,7606.5,616,17,605398,29.92
600577.SH,精达股份,4.688,7602.5,617,17,600577,6.70
688012.SH,中微公司,0.395,7571.5,618,17,688012,188.26
000568.SZ,泸州老窖,0.113,7566.0,619,33,000568,123.74
600438.SH,通威股份,0.000,7543.5,620,17,600438,16.31
603108.SH,润达医疗,3.130,7542.0,621,17,603108,18.12
300322.SZ,硕贝德,-0.965,7539.5,622,33,300322,14.37
603636.SH,南威软件,3.410,7518.5,623,17,603636,12.13
002345.SZ,潮宏基,-5.268,7518.0,624,33,002345,9.89
002757.SZ,南兴股份,4.148,7476.5,625,33,002757,18.58
300253.SZ,卫宁健康,3.434,7468.5,626,33,300253,10.24
300185.SZ,通裕重工,,7466.5,627,33,300185,
600598.SH,北大荒,-0.662,7453.0,628,17,600598,15.01
600859.SH,王府井,0.072,7451.5,629,17,600859,13.91
000099.SZ,中信海直,0.818,7446.0,630,33,000099,22.19
600575.SH,淮河能源,-1.140,7437.0,631,17,600575,3.47
603198.SH,迎驾贡酒,-1.103,7407.0,632,17,603198,43.92
300507.SZ,苏奥传感,,7402.5,633,33,300507,
000973.SZ,佛塑科技,-4.066,7401.0,634,33,000973,6.37
002459.SZ,晶澳科技,1.165,7385.5,635,33,002459,9.55
603178.SH,圣龙股份,2.189,7375.0,636,17,603178,17.74
000862.SZ,银星能源,-1.940,7369.0,637,33,000862,5.56
000863.SZ,三湘印象,-0.556,7343.0,638,33,000863,3.58
002466.SZ,天齐锂业,0.734,7328.5,639,33,002466,28.81
600203.SH,福日电子,3.929,7320.0,640,17,600203,8.73
000426.SZ,兴业银锡,5.489,7315.0,641,33,000426,13.26
600699.SH,均胜电子,2.048,7288.0,642,17,600699,16.44
000628.SZ,高新发展,1.504,7274.0,643,33,000628,46.57
301112.SZ,信邦智能,5.524,7269.5,644,33,301112,31.52
000338.SZ,潍柴动力,-0.719,7249.0,645,33,000338,15.20
603876.SH,鼎胜新材,6.691,7228.0,646,17,603876,8.61
603383.SH,顶点软件,5.813,7226.5,647,17,603383,42.05
003816.SZ,中国广核,-0.565,7224.5,648,33,003816,3.52
002602.SZ,ST华通,0.405,7217.5,649,33,002602,7.43
300477.SZ,ST合纵,-15.578,7207.5,650,33,300477,1.68
600100.SH,同方股份,2.203,7202.0,651,17,600100,6.96
300674.SZ,宇信科技,0.797,7198.5,652,33,300674,24.02
603980.SH,吉华集团,-4.979,7183.0,653,17,603980,4.58
002364.SZ,中恒电气,0.937,7182.5,655,33,002364,14.00
600795.SH,国电电力,-0.887,7182.5,654,17,600795,4.47
002984.SZ,森麒麟,0.489,7167.5,656,33,002984,18.48
603068.SH,博通集成,3.820,7166.0,657,17,603068,33.70
002304.SZ,洋河股份,-0.334,7165.0,658,33,002304,68.60
603688.SH,石英股份,-1.612,7164.0,659,17,603688,32.34
605199.SH,ST葫芦娃,-4.977,7160.5,660,22,605199,12.41
002184.SZ,海得控制,4.025,7160.0,662,33,002184,11.63
300152.SZ,ST新动力,-20.112,7160.0,661,33,300152,2.86
300798.SZ,锦鸡股份,-1.581,7152.0,663,33,300798,6.85
000670.SZ,盈方微,0.306,7142.0,664,33,000670,6.56
002084.SZ,海鸥住工,0.617,7137.0,665,33,002084,3.26
300735.SZ,光弘科技,2.407,7127.5,666,33,300735,24.68
603278.SH,大业股份,6.257,7113.5,667,17,603278,9.68
000021.SZ,深科技,1.998,7110.0,668,33,000021,17.87
601633.SH,长城汽车,0.400,7102.0,669,17,601633,22.58
002892.SZ,科力尔,4.011,7095.0,670,33,002892,15.56
300638.SZ,广和通,3.124,7092.5,671,33,300638,25.42
300661.SZ,圣邦股份,-3.166,7090.5,672,33,300661,100.92
002938.SZ,鹏鼎控股,-3.805,7088.5,673,33,002938,28.57
002900.SZ,哈三联,-0.092,7073.0,674,33,002900,10.91
002052.SZ,*ST同洲,4.982,7071.5,675,33,002052,8.85
603042.SH,华脉科技,2.034,7061.5,676,17,603042,13.04
301165.SZ,锐捷网络,0.000,7038.5,678,33,301165,73.81
600860.SH,京城股份,-0.911,7038.5,677,17,600860,11.97
002027.SZ,分众传媒,1.839,7032.5,679,33,002027,7.20
600490.SH,鹏欣资源,-4.183,7009.5,680,17,600490,4.81
605499.SH,东鹏饮料,0.390,6999.5,681,17,605499,286.00
603081.SH,大丰实业,3.867,6995.0,682,17,603081,11.28
300867.SZ,圣元环保,-10.086,6986.0,683,33,300867,15.69
301199.SZ,迈赫股份,6.866,6982.0,684,33,301199,34.71
603118.SH,共进股份,3.855,6978.0,685,17,603118,9.16
600746.SH,江苏索普,-1.322,6976.0,686,17,600746,8.21
000737.SZ,北方铜业,2.050,6942.0,687,33,000737,8.96
300634.SZ,彩讯股份,4.833,6909.5,688,33,300634,25.38
600354.SH,敦煌种业,4.310,6908.0,689,17,600354,6.05
000980.SZ,众泰汽车,3.448,6905.5,690,33,000980,2.10
600967.SH,内蒙一机,1.872,6891.5,691,17,600967,11.43
600415.SH,小商品城,-0.905,6888.5,692,17,600415,15.33
603630.SH,拉芳家化,5.924,6877.0,693,17,603630,19.49
002703.SZ,浙江世宝,2.025,6875.0,694,33,002703,11.59
002510.SZ,天汽模,0.000,6874.5,696,33,002510,5.59
300695.SZ,兆丰股份,2.551,6874.5,695,33,300695,74.37
300394.SZ,天孚通信,1.315,6865.0,697,33,300394,68.57
835305.BJ,云创数据,,6855.0,698,151,835305,
001337.SZ,四川黄金,-1.028,6846.5,699,33,001337,24.08
002514.SZ,宝馨科技,3.204,6841.5,700,33,002514,4.51
600027.SH,华电国际,-3.056,6829.5,701,17,600027,5.71
300014.SZ,亿纬锂能,1.108,6828.0,702,33,300014,41.08
600368.SH,五洲交通,-1.136,6820.5,703,17,600368,4.35
002649.SZ,博彦科技,3.056,6806.5,704,33,002649,13.15
002343.SZ,慈文传媒,4.421,6799.5,705,33,002343,6.85
002392.SZ,北京利尔,2.377,6779.0,706,33,002392,6.03
603677.SH,奇精机械,3.289,6773.5,707,17,603677,19.47
300604.SZ,长川科技,-0.310,6773.0,708,33,300604,41.88
002312.SZ,川发龙蟒,1.009,6769.0,709,33,002312,11.01
000801.SZ,四川九洲,0.600,6759.0,710,33,000801,15.09
000559.SZ,万向钱潮,2.041,6730.0,711,33,000559,6.50
002152.SZ,广电运通,1.397,6721.5,713,33,002152,12.34
002439.SZ,启明星辰,0.586,6721.5,712,33,002439,15.46
603916.SH,苏博特,3.030,6620.0,714,17,603916,8.16
601218.SH,吉鑫科技,1.813,6590.0,715,17,601218,3.37
600998.SH,九州通,3.244,6589.0,716,17,600998,5.41
605179.SH,一鸣食品,1.438,6579.0,717,17,605179,21.17
603329.SH,上海雅仕,-7.610,6572.5,718,17,603329,14.69
600221.SH,海航控股,0.752,6562.5,719,17,600221,1.34
301196.SZ,唯科科技,-5.471,6557.5,720,33,301196,66.18
301171.SZ,易点天下,2.349,6557.5,721,33,301171,26.58
002487.SZ,大金重工,1.397,6543.5,722,33,002487,27.58
300953.SZ,震裕科技,5.010,6541.0,723,33,300953,154.47
601600.SH,中国铝业,-0.312,6539.5,724,17,601600,6.40
002937.SZ,兴瑞科技,7.231,6534.5,725,33,002937,17.35
000400.SZ,许继电气,-1.529,6505.5,726,33,000400,21.26
300760.SZ,迈瑞医疗,1.765,6499.5,727,33,300760,219.66
600292.SH,远达环保,0.414,6493.0,728,17,600292,12.14
603028.SH,赛福天,-2.108,6481.0,729,17,603028,6.50
000032.SZ,深桑达A,2.957,6475.0,730,33,000032,22.63
600149.SH,廊坊发展,-4.852,6468.5,731,17,600149,4.51
002347.SZ,泰尔股份,1.438,6461.0,732,33,002347,6.35
000833.SZ,粤桂股份,1.278,6460.5,733,33,000833,11.89
002538.SZ,司尔特,6.237,6453.0,734,33,002538,5.11
839493.BJ,并行科技,4.834,6434.5,735,151,839493,176.96
601608.SH,中信重工,-0.456,6412.5,736,17,601608,4.37
002175.SZ,东方智造,1.914,6409.0,737,33,002175,4.26
600539.SH,狮头股份,-1.695,6398.0,738,17,600539,11.60
002426.SZ,胜利精密,1.946,6389.0,739,33,002426,2.62
002565.SZ,顺灏股份,-1.892,6387.5,740,33,002565,3.63
000925.SZ,众合科技,0.799,6376.0,741,33,000925,7.57
600894.SH,广日股份,-9.914,6374.5,742,17,600894,10.45
002577.SZ,雷柏科技,4.167,6357.0,743,33,002577,20.50
688590.SH,新致软件,13.394,6343.0,744,17,688590,22.52
603697.SH,有友食品,-6.441,6340.0,745,17,603697,11.62
002405.SZ,四维图新,2.460,6338.5,746,33,002405,8.33
002792.SZ,通宇通讯,0.900,6331.5,747,33,002792,14.58
603037.SH,凯众股份,1.643,6312.0,748,17,603037,16.70
600941.SH,中国移动,-0.795,6276.5,749,17,600941,112.25
000423.SZ,东阿阿胶,0.759,6272.5,750,33,000423,54.41
300573.SZ,兴齐眼药,-2.263,6261.5,751,33,300573,80.33
600679.SH,上海凤凰,-0.246,6253.5,752,17,600679,12.17
300421.SZ,力星股份,3.109,6247.5,753,33,300421,15.59
300474.SZ,景嘉微,2.990,6245.5,754,33,300474,69.23
002460.SZ,赣锋锂业,-0.762,6241.5,755,33,002460,29.95
000001.SZ,平安银行,-0.638,6238.5,756,33,000001,10.91
600353.SH,旭光电子,1.303,6232.5,757,17,600353,8.55
000691.SZ,*ST亚太,5.031,6223.0,758,33,000691,3.34
300398.SZ,飞凯材料,0.284,6217.5,759,33,300398,17.67
603648.SH,畅联股份,-4.607,6197.0,760,17,603648,9.94
002829.SZ,星网宇达,6.546,6190.5,761,33,002829,17.58
603067.SH,振华股份,-0.491,6188.0,762,17,603067,22.29
002409.SZ,雅克科技,5.368,6178.5,763,33,002409,55.16
605016.SH,百龙创园,1.400,6178.0,764,17,605016,21.00
688049.SH,炬芯科技,8.618,6170.5,765,17,688049,54.70
600522.SH,中天科技,0.288,6169.0,766,17,600522,13.91
002382.SZ,蓝帆医疗,2.227,6165.0,767,33,002382,5.05
000595.SZ,*ST宝实,-5.089,6159.5,768,33,000595,4.29
600249.SH,两面针,-1.482,6152.5,769,17,600249,5.32
600550.SH,保变电气,0.671,6149.5,770,17,600550,7.50
300133.SZ,华策影视,1.266,6134.0,771,33,300133,7.20
002129.SZ,TCL中环,2.681,6128.0,772,33,002129,7.66
000881.SZ,中广核技,-3.186,6122.0,773,33,000881,6.99
002258.SZ,利尔化学,-2.113,6115.0,774,33,002258,10.19
601225.SH,陕西煤业,-2.094,6101.0,775,17,601225,19.17
000882.SZ,华联股份,-0.901,6085.0,776,33,000882,2.20
300459.SZ,汤姆猫,0.800,6082.5,777,33,300459,5.04
600973.SH,宝胜股份,4.439,6079.0,778,17,600973,4.47
300373.SZ,扬杰科技,1.172,6044.0,779,33,300373,48.35
601728.SH,中国电信,-0.518,6033.0,780,17,601728,7.69
600332.SH,白云山,2.801,6026.0,781,17,600332,26.43
002448.SZ,中原内配,2.621,6021.0,782,33,002448,7.83
600166.SH,福田汽车,3.557,6006.0,783,17,600166,2.62
300493.SZ,润欣科技,3.742,6001.0,784,33,300493,19.96
600884.SH,杉杉股份,1.154,5997.5,785,17,600884,7.01
600487.SH,亨通光电,-0.837,5997.0,786,17,600487,15.41
600196.SH,复星医药,-1.763,5991.0,787,17,600196,23.40
600048.SH,保利发展,0.480,5988.0,788,17,600048,8.37
301596.SZ,瑞迪智驱,6.119,5973.5,789,33,301596,123.82
301479.SZ,弘景光电,-2.485,5969.5,790,33,301479,139.32
300871.SZ,回盛生物,-2.275,5968.0,791,33,300871,21.48
603288.SH,海天味业,-1.272,5960.0,792,17,603288,41.92
000155.SZ,川能动力,-3.128,5950.5,793,33,000155,10.22
002008.SZ,大族激光,0.654,5941.0,794,33,002008,23.10
600540.SH,新赛股份,0.670,5932.5,795,17,600540,4.51
600853.SH,龙建股份,0.785,5931.5,796,17,600853,3.85
002202.SZ,金风科技,-2.344,5904.0,797,33,002202,8.75
300840.SZ,酷特智能,5.421,5901.0,799,33,300840,19.64
605088.SH,冠盛股份,8.144,5901.0,798,17,605088,37.18
300144.SZ,宋城演艺,0.107,5885.5,800,33,300144,9.35
300378.SZ,鼎捷数智,3.699,5879.5,801,33,300378,37.85
000903.SZ,云内动力,1.948,5873.5,802,33,000903,3.14
603002.SH,宏昌电子,0.906,5857.5,803,17,603002,5.57
600227.SH,赤天化,3.349,5852.0,804,17,600227,2.16
300249.SZ,依米康,4.053,5848.5,805,33,300249,13.35
002847.SZ,盐津铺子,-3.034,5842.5,806,33,002847,89.80
300547.SZ,川环科技,4.744,5837.5,808,33,300547,30.91
601456.SH,国联民生,2.746,5837.5,807,17,601456,9.73
002178.SZ,延华智能,2.832,5835.5,809,33,002178,5.81
300995.SZ,奇德新材,4.681,5830.5,810,33,300995,34.44
301629.SZ,矽电股份,5.325,5823.5,811,33,301629,179.00
002761.SZ,浙江建投,3.030,5819.0,812,33,002761,8.50
002380.SZ,科远智慧,2.946,5813.0,813,33,002380,25.16
